Reviewer Name,Reviews
Chad Pratt,"The only compass function is thru phone gps, so if you are not moving, or not connected to/don't have your phone, you have no way of knowing direction thru watch. Downgrade from 2020 ticwatch pro version, and my 2016 LG sport watch.Otherwise appears to be a great watch, if you don't want to know directions by pointing your arm or the watch"
Universal Engineering Sciences,"Really like this watch,  has android OS, very responsive,  two screens,  just wish the oxygen sensor was more accurate, as I have sleep apnea and want to monitor my oxygen during sleep.I don't know if any watch would do a better job though, or of this is as accurate as they get on the wrist."
Joseph A.,After the first 45 days of basically decent service...Unless you are in Essential mode - dont expect even 24 hours on a charge. With even the most basic watch faces I wasnt getting 12 hours. In essential mode I get about 2 weeks.MUCH less than the 45 days touted by the manufacturer.
Joseph A.,"Have a bunch of Samsungs and have to say only after 1 day of usage this is my all time favorite smartwatch to date its beautiful, fast Intuitive just cool if you like Smartwatches this is absolutely one of the best"
Big Sack Jack,"Buen reloj con un excelente rendimiento, me llama la atención que no puedo contestar llamadas ni agregar Google Pay."
IsidaAfc,"Upgraded from the 1st gen TicWatch Pro, and the first major change we noticed was that the battery life was much improved. I went from 1.5-2 days per charge to a running average of 4 days per charge.The updates to the hardware also caused the device to be much thinner and lighter as a result. The updated display was also welcome, as having a backlight for the low power LCD screen helps readability throughout the day.The heartrate sensor, and O2 sensor both seem as accurate as I could expect, and barely make a noticable impact on the overall battery life."
Steve Green,"Used this smartwatch for several weeks.  Well built, easy to use and feature rich.  Battery life is good for this category/price range.  A worthy alternative to a Samsung Watch 3 and the other watches in this price range."
Frogroast,Le falta algo de precisión al momento de reportar actividades físicas como montar en estrava. Las aplicaciones no funciona tan mal.
superbrain,Too much Mobvoi bloat ware.  Wear OS 3 was promised Q3 2022.  Still waiting.  Will not buy another Mobvoi product.  Should have gone with Samsung.
Ken P,"me encanta, por el hecho de que tiene una autonomía muy buena, el acoplamiento con mi teléfono es muy rápido, en las llamadas esta súper genial, lo uso como accesorio para no sacar el teléfono cada que llega una notificación, recomendable 100%, espero que sigan actualizando el Sistema Operativo"
Joshua,"Responsive and fast compared to other ticwatches, GPS takes forever to get a lock (similar to ticwatch S2), battery life great in essential mode. I can generally get two days from light use. Watch face scratched within a couple of days and I don't even remember bumping it against anything, then got another one a couple days later. Treat it with kid gloves! Apart from that, highly recommended."
Amazon Customer,"Amazing watch!  Battery life  was a very important factor for me.  This watch definitely does the job.  Premium  feel high quality material.  Love it.  I had the galaxy g4 classic.  Beautiful watch.  But couldn't make it thru a day without battery dying.  Also tried amazfit.  Very nice watch but lack a few bells and whistles.  But very solid for price point.  But the ticwatch pro 3ultra gps ,Highly recommend!"
Mitchell,"I researched this watch for over a month looking at as many YouTube videos and reading comments about the watch. It amazes me all these people talking about how great the battery life is.....I finally got my Amazon credit card and pulled the trigger....boy did I shot myself in the foot with this. Nether of the apps are any good ""Google or mobvi"" 90%of the settings you have to use the watch. Google has a few for notifications and watch faces but that where it ends. Google fit is pretty useless. IVE TURN ALL NOTIFICATIONS OFF EXCEPT TEXT AND PHONE CALLS and still only two day battery life. I've turn the screen brightness down and the ringer off just vibrate, GPS is off, just about everything you can think of is off and two day battery life. You can't even check the software on ether of the apps or update it, it all has to be done from the watch. Needless to say I returned it and I'll keep looking. I hope all the 3.0 software is worth it because 2.3 sucks. Also if your going to make a Google watch make Google software the only software."
Jon Canoy,                    The media could not be loaded.                 Getting used to product- did not know have to keep App open on phone to receive alerts and messages. After 10.5 hours battery life flashing. I can not get battery to last longer than 12 hours. Very comfortable and great look. Disappointed in battery life. UGH!
Jon Canoy,"At at first blush I was smitten with this watch! It was better than my previous Samsung watch and was a whole lot better than the Amazfit watch that I gave up on because of its severe limitations! However after just two days owning this watch, the screen cracked straight through from Top to bottom! Mind you this is not subject to abusive use! Since I owned it for so little time I simply returned it and am replacing (currently processing) it with another hoping that it was just a flaw in this particular unit. Fingers crossed because I so want to like this watch. It does have everything I'm looking for and hoping that my replacement will be better.  Huge conclusion - I will be getting a screen protector since I experienced this flaw but I really shouldn't have to since this is the gorilla glass!"
Amazon Customer,"Wonderful watch so far, my ticwatch pro case and screen protectors fit fine, so that was great, watch performs well and is tracking my metrics well enough that I get an idea of what is going on.I really love the watch and it feels like a smartwatch of the future. I love how the watch is very customizable with the lcd colors and easy to switch out bands.Overall loving the watch, I look forward to using it daily.Also did a morning swim with it, and it works fine, no issues here. Just a lovely piece of technology."
Vance Souders,This does everything I'd like it to with more!  The only reason I dropped it one star was due to the battery life.  When I get home from work I let it charge to 100% then put it on before bed.  When i wake up its at 70-80%.When I get home the next day my battery is normally at 30-40%.  I feel like I'm not getting the advertised battery life of 3 days.  I'm sure I could turn off the sleep monitoring or health features to get it up to 3 days but if I turned that stuff off I'd just wear my normal watch.  Honestly it's a great watch! Just wish I didn't have to charge it every day.  Had to change this to 1 star.  Called Amazon to get a replacement and they wouldn't send me a replacement till I send my current one back.  I don't want to be without a watch.  I think I'm going to buy a galaxy 5 and then send this back.  Sucks about everything because I like this watch the battery life is just bad at 1 day
Vance Souders,"Some times heart rates were double than true. Difficult to see stats, limited graphs. O2 also without accuracy. I don't recommend it."
Amazon Customer,"I bought this for my husband this past Christmas and he loved it until he got it a little wet and it stopped working this is what my husband has to say about this. We are very upset with how the company mislead us and refused to replace it.From my husband:This was probably the best watch I've ever owned! UNTIL I got it a little wet in my pool while doing routine maintenance. I was cleaning the skimmer and my watch went into the water, about an inch deep for only a second or two...which I thought would be perfectly fine for a watch that is ""swimable"". Turns out, right after this happened, my watch started vibrating continuously until it died! Every time I try plugging it in, now that it's been a couple days, it wont charge past 2%. I contacted the company explaining the situation, and because I've kept it on in the shower (which I thought a swimable watch was good for) it is not covered! But if I want to submit a ""Repair"" I can, and have no clue how much that's going to cost, even though 300 for the watch apparently wasn't enough. This is ridiculous! I loved the watch up UTIL this! Something that you can swim with while wearing, but don't get it wet from a shower, swimming in a pool that is chlorinated, salt water...or you know, ANY WATER AT ALL or it will void the warranty!"
Felix Underhill,"All the apps help me to keep control of activities, make better goals on my daily basics"
Andy,"Since I have had this watch I haven't received any update, It's still on Wear Os 2.38 😑"
Frogroast,Did not feel sturdy like the Samsung watches and it rattled inside
superbrain,My husband is obsessed with this watch. The battery lasts as long as advertised and he is using it constantly. He is super happy with this purchase.
Mohammad Elkhleifat,Great battery life. Fast and responsive. Sleep tracking even in essential mode though you won't get oxygen measurements. New backlight color for essential mode is very nice. Swimming rated.  Near perfect for way less than an apple watch. Hands down best android wear watch. Oh and it takes standard quick change bands if you want to change your look. I love that it looks like a real watch.
Dan,Great watch and feature packed. The only reason I can't recommend buying g this watch is zero lack of software updates. Still suck on Sept of 2021 security update and it's Jan 2023.
Average Buyer,"The TicWatch Pro 3 Ultra GPS smart watch is a premium watch that has great features. I use it to track my fitness progress and overall health. The watch has a long lasting battery and I love the essential mode. I never have to worry about the watch dying. The sleep tracking is also great. If you are looking for a high quality smart watch, I recommend purchasing the TicWatch Pro 3 Ultra GPS. You will not be disappointed."
Amazon Customer,"I liked the watch, but it stopped holding battery life. I reached out to customer service and they say wait until we resolve the issue from our end. My manufacturer warranty expired 7 days ago and I’m stuck with a watch that doesn’t hold a charge. I really liked the watch it was inconsistent at times, but overall I liked it, but after dealing with the poor customer support I was offered for the money that it cost me. I don’t think is worth it. I won’t buy this brand again."
Amazon Customer,This is my first venture into the smartwatch world. This is such a great asset. Like gluing my phone to my wrist. Plus the bio tracking that's more accurate than my phone. Love the changeable faces and all the additions of info and access at the end of my arm. Battery life is close to what they say. I use mine more as it is still new to me. Very pleased with the purchase.
Jon Choi,"This watch has spoiled me, if I take it off to charge, I find myself glancing at my wrist when my phone chimes. Tap to pay is very convenient. Battery is good, I charge it about every 3 days. Hated the silicone band, but threw a leather one on and it's perfect."
Aaron Warren,"IT LASTED 10 MINUTES IN THE POOL.Had the watch about a week.For starters that watch it's was very nice to wear and very comfortable.UI on the watch is pretty good had most of the features you would want.The phone app is leave much to be desired. You can definitely tell it's Chinese design. For security cautious folks, monitoring of the traffic on the app shows Chinese checkins.Most importantly the watch is for sure NOT waterproof. (Clearly advertised for swimming and has a swim function built in) It lasted about 10 minutes of backyard pool activity. While in the pool it got hot on my wrist and then powered off. Tried drying it out but the watch was shot. Partially powered on and would not stop vibrating then shut down. Ended up returning it."
Jonathan Crass,"Bought this watch almost 2 months ago, I expected to get the promised 3 day battery life out of it, but to my surprise it only lasts about one day. The battery level indicator falsely reports your battery percentage, leading the watch to say that it's at 80% after the day and completely die."
Honda Swedey,"This watch is great and has to be the best Wear OS Watch in the North American market. I have had the TicWatch C2, TicWatch 4G LTE, and now this TWP3 Ultra GPS. Improved performance, faster response time, improved wrist, a ton more features, backlight display in essential mode, the list goes on and on!  The only thing that is missing is the cellular version for the North American market like they have overseas. Other than that this watch is Perfect."
Gibbylove,3rd party watchfaces look grayed out in AOD. This is even worse than the previous TicPro 3. I will no longer buy Ticwatch products only because of this reason. Samsung is miles better in this dept.Other than that or if you don't use AOD & 3rd party faces it's a great watch.
Num1,"I have had so many Wear OS watches, and they were always very glitchy.  Disconnecting from bluetooth randomly, etc.  I then got a Samsung Gear (Tyzen) and it was also never quite right.  This watch is beautiful and fast and I haven't had any glitches with it!  The essential screen saves a lot of battery.One note, I enabled ""flip to wake"" in the Wear app, and it didn't work.  I had to enable it on the watch itself."
Frogroast,"I have to start by saying that I have been in the search for the perfect smartwatch and I think I found it. This watch is sleek and not too bulky and it functions as it should. The battery last 3 or more days and the apps work as they should. There are other watches out there, but they don't have the performance that this watch has it and at a reasonable price. If you are in the fence; just buy it."
superbrain,Fantastic smart watch! If you have a Google enabled smart home you can turn the lights on or off from your couch!! The battery life is excellent and last well through 2-3 days. The best part is it works well with my iPhone and integrates easily into the Apple platform. It’s a lot smoother running that my Apple Watch SE which cost the same and I get a lot bigger of a display.
Kelsey Grason,"No me ha gustado, no marca correctamente los pasos, me tiene molesto y desepcionado,muy pocas app, muy pocas faces, no se puede quitar la vibración siempre lo hace y no hay como quitarla, siento que me han robado!, Además la bateríano dura lo que dice, el brazalete muy malo, pésimo, la brújula no le funciona esta desactivada en todos estos relojes le veo la manera de sacarle provecho con tan pocas apps que hay para instalar a este aparatejo, tenía que ser chino!"
Jshinobi,
JBB,"Excellent watch with multiple monitoring options.  I use the watch to monitor sleep efficiency, heart rate, exercise activities ( multiple specific options available ) and over activity.  Highly recommended.I recharge the device about every 48 hours."
James,"I'm use to a hybrid smartwatch so battery doesn't last as long, but many other options. I love it."
bret osborne,"So far its been good, other good reviews are on point however a massive oversight is the fact that the alarm no longer works in ""Essential Mode"" which is one of the big selling points with this watch. Apparently it worked, then there was an update an it no longer works... After 6 months, it still not working so I guess having a functioning alarm on a digital smart watch's power saving mode is not a priority form the manufacturer. Other than that, its been okay."
A. Harriott,"Nice Watch But Google Assistant on ALL Google Wear OS watches does not work to make calls or send texts!  If you Google it, you will see this has been an ongoing issue for more than a year.  Google Assistant is worthless outside of telling you a joke.  You cannot get directions, make texts, make text, etc..  Also, the one I got had been open and used before and returned.  Probably for the same reason I am returning.  dumb watch, not a smart one.Because Google Assistant for Wear OS is so bad companies like Samsung are creating new products without them.Sad for companies like this that Google changed their integrations with Wear OS items and broke everyone's products.  But companies need to be honest and say this is just a little better than a heart rate monitor watch."
Hector Quiroz,"When I first got the watch, it was great. However, after a month or so it started to slow down. Finally, it shut off and is stuck a ""boot loop"" and the watch can't be fully powered on. Spend your money on a different watch.Edit: Customer service sent a new one, so I added 1 star. I'd still recommend another option."
